688 2156
463	332	2
332	470	1
470	332	2
332	527	1
527	332	2
332	571	1
571	332	2
332	572	1
572	332	2
332	592	1
592	332	2
332	602	1
602	332	2
332	608	1
608	332	2
332	618	1
618	332	2
334	39	1
39	334	2
334	63	1
63	334	2
334	64	1
64	334	2
334	80	1
80	334	2
334	96	1
96	334	2
334	97	1
97	334	2
334	352	1
352	334	2
334	414	1
414	334	2
334	557	1
557	334	2
334	558	1
558	334	2
334	561	1
561	334	2
334	573	1
573	334	2
349	343	1
343	349	2
349	344	1
344	349	2
349	345	1
345	349	2
349	346	1
346	349	2
349	347	1
347	349	2
349	348	1
348	349	2
349	350	1
350	349	2
355	67	1
67	355	2
355	125	1
125	355	2
355	152	1
152	355	2
355	197	1
197	355	2
355	202	1
202	355	2
355	237	1
237	355	2
355	239	1
239	355	2
355	273	1
273	355	2
355	276	1
276	355	2
355	277	1
277	355	2
355	279	1
279	355	2
355	304	1
304	355	2
355	330	1
330	355	2
355	383	1
383	355	2
355	460	1
460	355	2
355	563	1
563	355	2
355	564	1
564	355	2
355	565	1
565	355	2
355	595	1
595	355	2
355	630	1
630	355	2
355	635	1
635	355	2
355	637	1
637	355	2
355	638	1
638	355	2
355	652	1
652	355	2
355	654	1
654	355	2
355	684	1
684	355	2
356	67	1
67	356	2
356	152	1
152	356	2
356	276	1
276	356	2
356	304	1
304	356	2
356	460	1
460	356	2
356	595	1
595	356	2
356	630	1
630	356	2
356	635	1
635	356	2
356	637	1
637	356	2
356	638	1
638	356	2
356	652	1
652	356	2
356	654	1
654	356	2
357	3	1
3	357	2
357	32	1
32	357	2
357	242	1
242	357	2
359	364	1
364	359	2
359	555	1
555	359	2
360	28	1
28	360	2
360	29	1
29	360	2
360	34	1
34	360	2
360	110	1
110	360	2
360	119	1
119	360	2
360	142	1
142	360	2
360	152	1
152	360	2
360	215	1
215	360	2
360	219	1
219	360	2
360	222	1
222	360	2
360	229	1
229	360	2
360	230	1
230	360	2
360	260	1
260	360	2
360	263	1
263	360	2
360	264	1
264	360	2
360	265	1
265	360	2
360	266	1
266	360	2
360	267	1
267	360	2
360	273	1
273	360	2
360	338	1
338	360	2
360	362	1
362	360	2
360	399	1
399	360	2
360	417	1
417	360	2
360	454	1
454	360	2
360	525	1
525	360	2
360	535	1
535	360	2
360	548	1
548	360	2
360	549	1
549	360	2
360	590	1
590	360	2
360	595	1
595	360	2
360	606	1
606	360	2
360	612	1
612	360	2
360	640	1
640	360	2
360	651	1
651	360	2
360	658	1
658	360	2
361	28	1
28	361	2
361	29	1
29	361	2
361	34	1
34	361	2
361	110	1
110	361	2
361	119	1
119	361	2
361	152	1
152	361	2
361	215	1
215	361	2
361	219	1
219	361	2
361	222	1
222	361	2
361	229	1
229	361	2
361	230	1
230	361	2
361	260	1
260	361	2
361	263	1
263	361	2
361	264	1
264	361	2
361	265	1
265	361	2
361	266	1
266	361	2
361	267	1
267	361	2
361	273	1
273	361	2
361	338	1
338	361	2
361	362	1
362	361	2
361	399	1
399	361	2
361	417	1
417	361	2
361	454	1
454	361	2
361	525	1
525	361	2
361	535	1
535	361	2
361	548	1
548	361	2
361	549	1
549	361	2
361	590	1
590	361	2
361	595	1
595	361	2
361	606	1
606	361	2
361	640	1
640	361	2
361	658	1
658	361	2
363	274	1
274	363	2
363	278	1
278	363	2
366	611	1
611	366	2
367	554	1
554	367	2
370	447	1
447	370	2
371	65	1
65	371	2
371	111	1
111	371	2
371	114	1
114	371	2
371	141	1
141	371	2
371	158	1
158	371	2
371	168	1
168	371	2
371	187	1
187	371	2
371	289	1
289	371	2
371	337	1
337	371	2
371	370	1
370	371	2
371	394	1
394	371	2
371	395	1
395	371	2
371	422	1
422	371	2
371	423	1
423	371	2
371	442	1
442	371	2
371	443	1
443	371	2
371	536	1
536	371	2
371	581	1
581	371	2
371	631	1
631	371	2
371	650	1
650	371	2
371	662	1
662	371	2
371	669	1
669	371	2
384	206	1
206	384	2
384	275	1
275	384	2
384	282	1
282	384	2
384	300	1
300	384	2
384	385	1
385	384	2
384	386	1
386	384	2
384	387	1
387	384	2
384	388	1
388	384	2
384	389	1
389	384	2
384	523	1
523	384	2
384	561	1
561	384	2
384	624	1
624	384	2
384	665	1
665	384	2
384	672	1
672	384	2
388	275	1
275	388	2
388	282	1
282	388	2
388	300	1
300	388	2
388	389	1
389	388	2
388	523	1
523	388	2
388	665	1
665	388	2
402	365	1
365	402	2
405	182	1
182	405	2
405	183	1
183	405	2
405	256	1
256	405	2
405	318	1
318	405	2
405	403	1
403	405	2
405	404	1
404	405	2
405	409	1
409	405	2
405	410	1
410	405	2
405	411	1
411	405	2
405	600	1
600	405	2
406	409	1
409	406	2
408	343	1
343	408	2
408	403	1
403	408	2
408	404	1
404	408	2
408	409	1
409	408	2
408	410	1
410	408	2
408	411	1
411	408	2
408	412	1
412	408	2
408	439	1
439	408	2
408	440	1
440	408	2
408	528	1
528	408	2
421	20	1
20	421	2
424	619	1
619	424	2
424	620	1
620	424	2
424	621	1
621	424	2
424	622	1
622	424	2
453	3	1
3	453	2
453	20	1
20	453	2
453	63	1
63	453	2
453	74	1
74	453	2
453	161	1
161	453	2
453	162	1
162	453	2
453	225	1
225	453	2
453	250	1
250	453	2
453	397	1
397	453	2
453	414	1
414	453	2
453	474	1
474	453	2
453	475	1
475	453	2
453	484	1
484	453	2
453	485	1
485	453	2
453	488	1
488	453	2
455	55	1
55	455	2
455	69	1
69	455	2
455	173	1
173	455	2
455	177	1
177	455	2
455	178	1
178	455	2
455	179	1
179	455	2
455	188	1
188	455	2
455	189	1
189	455	2
455	191	1
191	455	2
455	192	1
192	455	2
455	589	1
589	455	2
456	9	1
9	456	2
456	74	1
74	456	2
456	161	1
161	456	2
456	170	1
170	456	2
456	171	1
171	456	2
456	197	1
197	456	2
456	290	1
290	456	2
456	453	1
453	456	2
456	512	1
512	456	2
456	573	1
573	456	2
456	594	1
594	456	2
464	272	1
272	464	2
465	274	1
274	465	2
465	277	1
277	465	2
465	278	1
278	465	2
465	279	1
279	465	2
465	444	1
444	465	2
466	146	1
146	466	2
466	147	1
147	466	2
466	293	1
293	466	2
466	686	1
686	466	2
469	101	1
101	469	2
469	293	1
293	469	2
469	686	1
686	469	2
472	3	1
3	472	2
472	32	1
32	472	2
472	106	1
106	472	2
472	110	1
110	472	2
472	126	1
126	472	2
472	166	1
166	472	2
472	216	1
216	472	2
472	242	1
242	472	2
472	373	1
373	472	2
473	413	1
413	473	2
483	426	1
426	483	2
483	481	1
481	483	2
492	103	1
103	492	2
492	286	1
286	492	2
493	93	1
93	493	2
493	94	1
94	493	2
493	148	1
148	493	2
493	287	1
287	493	2
494	7	1
7	494	2
494	93	1
93	494	2
494	94	1
94	494	2
494	287	1
287	494	2
495	7	1
7	495	2
505	294	1
294	505	2
505	297	1
297	505	2
505	561	1
561	505	2
512	21	1
21	512	2
512	57	1
57	512	2
512	194	1
194	512	2
512	256	1
256	512	2
512	409	1
409	512	2
512	469	1
469	512	2
512	529	1
529	512	2
512	554	1
554	512	2
512	555	1
555	512	2
512	561	1
561	512	2
512	569	1
569	512	2
512	687	1
687	512	2
513	336	1
336	513	2
515	27	1
27	515	2
515	70	1
70	515	2
515	119	1
119	515	2
515	127	1
127	515	2
515	129	1
129	515	2
515	151	1
151	515	2
515	228	1
228	515	2
515	267	1
267	515	2
515	268	1
268	515	2
515	324	1
324	515	2
515	399	1
399	515	2
515	524	1
524	515	2
515	576	1
576	515	2
515	602	1
602	515	2
515	603	1
603	515	2
515	604	1
604	515	2
515	627	1
627	515	2
515	634	1
634	515	2
515	656	1
656	515	2
515	659	1
659	515	2
515	679	1
679	515	2
516	234	1
234	516	2
516	249	1
249	516	2
516	564	1
564	516	2
520	118	1
118	520	2
520	197	1
197	520	2
520	297	1
297	520	2
520	425	1
425	520	2
520	564	1
564	520	2
521	256	1
256	521	2
521	425	1
425	521	2
521	555	1
555	521	2
522	20	1
20	522	2
522	21	1
21	522	2
522	197	1
197	522	2
522	198	1
198	522	2
522	256	1
256	522	2
522	297	1
297	522	2
522	555	1
555	522	2
522	564	1
564	522	2
539	9	1
9	539	2
539	100	1
100	539	2
539	101	1
101	539	2
539	102	1
102	539	2
539	256	1
256	539	2
539	269	1
269	539	2
539	270	1
270	539	2
539	316	1
316	539	2
539	499	1
499	539	2
539	571	1
571	539	2
539	572	1
572	539	2
539	574	1
574	539	2
540	21	1
21	540	2
540	245	1
245	540	2
540	246	1
246	540	2
540	269	1
269	540	2
540	271	1
271	540	2
540	409	1
409	540	2
541	269	1
269	541	2
541	270	1
270	541	2
542	269	1
269	542	2
542	270	1
270	542	2
543	21	1
21	543	2
543	71	1
71	543	2
543	269	1
269	543	2
543	270	1
270	543	2
544	9	1
9	544	2
544	197	1
197	544	2
544	577	1
577	544	2
551	107	1
107	551	2
551	274	1
274	551	2
551	278	1
278	551	2
551	285	1
285	551	2
556	25	1
25	556	2
556	26	1
26	556	2
556	57	1
57	556	2
556	59	1
59	556	2
556	64	1
64	556	2
556	90	1
90	556	2
556	91	1
91	556	2
556	100	1
100	556	2
556	143	1
143	556	2
556	145	1
145	556	2
556	167	1
167	556	2
556	169	1
169	556	2
556	175	1
175	556	2
556	176	1
176	556	2
556	194	1
194	556	2
556	195	1
195	556	2
556	208	1
208	556	2
556	217	1
217	556	2
556	271	1
271	556	2
556	283	1
283	556	2
556	301	1
301	556	2
556	306	1
306	556	2
556	308	1
308	556	2
556	354	1
354	556	2
556	358	1
358	556	2
556	364	1
364	556	2
556	381	1
381	556	2
556	390	1
390	556	2
556	398	1
398	556	2
556	401	1
401	556	2
556	411	1
411	556	2
556	429	1
429	556	2
556	430	1
430	556	2
556	431	1
431	556	2
556	434	1
434	556	2
556	491	1
491	556	2
556	496	1
496	556	2
556	500	1
500	556	2
556	508	1
508	556	2
556	526	1
526	556	2
556	530	1
530	556	2
556	545	1
545	556	2
556	546	1
546	556	2
556	549	1
549	556	2
556	552	1
552	556	2
556	557	1
557	556	2
556	561	1
561	556	2
556	590	1
590	556	2
556	593	1
593	556	2
556	605	1
605	556	2
556	623	1
623	556	2
556	629	1
629	556	2
556	633	1
633	556	2
556	636	1
636	556	2
556	641	1
641	556	2
556	642	1
642	556	2
556	643	1
643	556	2
556	644	1
644	556	2
556	645	1
645	556	2
556	646	1
646	556	2
556	647	1
647	556	2
556	648	1
648	556	2
556	654	1
654	556	2
556	655	1
655	556	2
556	657	1
657	556	2
556	660	1
660	556	2
556	664	1
664	556	2
556	666	1
666	556	2
556	668	1
668	556	2
556	670	1
670	556	2
556	671	1
671	556	2
562	56	1
56	562	2
566	519	1
519	566	2
566	533	1
533	566	2
569	561	1
561	569	2
570	256	1
256	570	2
571	72	1
72	571	2
571	73	1
73	571	2
571	379	1
379	571	2
572	100	1
100	572	2
572	101	1
101	572	2
572	118	1
118	572	2
572	256	1
256	572	2
573	48	1
48	573	2
573	82	1
82	573	2
573	118	1
118	573	2
573	159	1
159	573	2
573	256	1
256	573	2
573	381	1
381	573	2
573	382	1
382	573	2
573	469	1
469	573	2
573	511	1
511	573	2
575	21	1
21	575	2
578	59	1
59	578	2
578	64	1
64	578	2
578	100	1
100	578	2
578	143	1
143	578	2
578	145	1
145	578	2
578	163	1
163	578	2
578	208	1
208	578	2
578	271	1
271	578	2
578	312	1
312	578	2
578	313	1
313	578	2
578	354	1
354	578	2
578	358	1
358	578	2
578	364	1
364	578	2
578	401	1
401	578	2
578	431	1
431	578	2
578	434	1
434	578	2
578	470	1
470	578	2
578	491	1
491	578	2
578	496	1
496	578	2
578	508	1
508	578	2
578	530	1
530	578	2
578	545	1
545	578	2
578	546	1
546	578	2
578	549	1
549	578	2
578	568	1
568	578	2
578	590	1
590	578	2
578	593	1
593	578	2
578	605	1
605	578	2
578	623	1
623	578	2
578	629	1
629	578	2
578	633	1
633	578	2
578	636	1
636	578	2
578	641	1
641	578	2
578	642	1
642	578	2
578	643	1
643	578	2
578	647	1
647	578	2
578	648	1
648	578	2
578	654	1
654	578	2
578	655	1
655	578	2
578	657	1
657	578	2
578	660	1
660	578	2
578	667	1
667	578	2
578	670	1
670	578	2
578	671	1
671	578	2
582	391	1
391	582	2
582	407	1
407	582	2
582	583	1
583	582	2
582	584	1
584	582	2
582	585	1
585	582	2
582	586	1
586	582	2
582	587	1
587	582	2
582	653	1
653	582	2
609	30	1
30	609	2
609	32	1
32	609	2
609	57	1
57	609	2
609	126	1
126	609	2
609	160	1
160	609	2
609	197	1
197	609	2
609	198	1
198	609	2
609	234	1
234	609	2
609	256	1
256	609	2
609	293	1
293	609	2
609	352	1
352	609	2
609	353	1
353	609	2
609	376	1
376	609	2
609	377	1
377	609	2
609	378	1
378	609	2
609	469	1
469	609	2
609	470	1
470	609	2
609	471	1
471	609	2
609	472	1
472	609	2
609	552	1
552	609	2
609	557	1
557	609	2
609	559	1
559	609	2
609	560	1
560	609	2
609	561	1
561	609	2
615	613	1
613	615	2
615	614	1
614	615	2
615	616	1
616	615	2
617	8	1
8	617	2
617	57	1
57	617	2
617	63	1
63	617	2
617	64	1
64	617	2
617	74	1
74	617	2
617	88	1
88	617	2
617	89	1
89	617	2
617	114	1
114	617	2
617	149	1
149	617	2
617	187	1
187	617	2
617	197	1
197	617	2
617	259	1
259	617	2
617	262	1
262	617	2
617	291	1
291	617	2
617	294	1
294	617	2
617	297	1
297	617	2
617	298	1
298	617	2
617	299	1
299	617	2
617	339	1
339	617	2
617	340	1
340	617	2
617	342	1
342	617	2
617	374	1
374	617	2
617	393	1
393	617	2
617	413	1
413	617	2
617	422	1
422	617	2
617	423	1
423	617	2
617	457	1
457	617	2
617	458	1
458	617	2
617	459	1
459	617	2
617	468	1
468	617	2
617	469	1
469	617	2
617	514	1
514	617	2
617	517	1
517	617	2
617	529	1
529	617	2
617	531	1
531	617	2
617	532	1
532	617	2
617	591	1
591	617	2
617	674	1
674	617	2
624	97	1
97	624	2
624	100	1
100	624	2
624	102	1
102	624	2
624	127	1
127	624	2
624	518	1
518	624	2
625	27	1
27	625	2
625	70	1
70	625	2
625	79	1
79	625	2
625	119	1
119	625	2
625	127	1
127	625	2
625	129	1
129	625	2
625	142	1
142	625	2
625	186	1
186	625	2
625	223	1
223	625	2
625	227	1
227	625	2
625	228	1
228	625	2
625	232	1
232	625	2
625	249	1
249	625	2
625	264	1
264	625	2
625	267	1
267	625	2
625	268	1
268	625	2
625	324	1
324	625	2
625	375	1
375	625	2
625	399	1
399	625	2
625	435	1
435	625	2
625	437	1
437	625	2
625	482	1
482	625	2
625	489	1
489	625	2
625	524	1
524	625	2
625	525	1
525	625	2
625	547	1
547	625	2
625	576	1
576	625	2
625	596	1
596	625	2
625	602	1
602	625	2
625	603	1
603	625	2
625	604	1
604	625	2
625	610	1
610	625	2
625	632	1
632	625	2
625	634	1
634	625	2
625	656	1
656	625	2
625	659	1
659	625	2
625	661	1
661	625	2
625	679	1
679	625	2
626	160	1
160	626	2
672	523	1
523	672	2
672	665	1
665	672	2
673	22	1
22	673	2
673	155	1
155	673	2
673	174	1
174	673	2
673	333	1
333	673	2
673	662	1
662	673	2
673	663	1
663	673	2
673	675	1
675	673	2
673	676	1
676	673	2
673	677	1
677	673	2
673	678	1
678	673	2
680	35	1
35	680	2
680	37	1
37	680	2
680	39	1
39	680	2
680	41	1
41	680	2
680	63	1
63	680	2
680	64	1
64	680	2
681	10	1
10	681	2
681	12	1
12	681	2
681	13	1
13	681	2
681	14	1
14	681	2
681	17	1
17	681	2
681	19	1
19	681	2
681	250	1
250	681	2
681	253	1
253	681	2
682	64	1
64	682	2
682	130	1
130	682	2
682	131	1
131	682	2
682	133	1
133	682	2
682	135	1
135	682	2
682	156	1
156	682	2
682	157	1
157	682	2
682	613	1
613	682	2
683	74	1
74	683	2
683	161	1
161	683	2
683	162	1
162	683	2
683	172	1
172	683	2
683	396	1
396	683	2
683	397	1
397	683	2
683	398	1
398	683	2
683	399	1
399	683	2
683	594	1
594	683	2
684	49	1
49	684	2
684	93	1
93	684	2
684	104	1
104	684	2
684	105	1
105	684	2
684	107	1
107	684	2
684	124	1
124	684	2
684	125	1
125	684	2
684	128	1
128	684	2
684	216	1
216	684	2
684	241	1
241	684	2
684	243	1
243	684	2
684	244	1
244	684	2
684	309	1
309	684	2
684	310	1
310	684	2
684	319	1
319	684	2
684	392	1
392	684	2
684	436	1
436	684	2
684	445	1
445	684	2
684	446	1
446	684	2
684	480	1
480	684	2
684	501	1
501	684	2
684	502	1
502	684	2
684	503	1
503	684	2
684	525	1
525	684	2
684	628	1
628	684	2
685	126	1
126	685	2
685	160	1
160	685	2
685	197	1
197	685	2
685	198	1
198	685	2
685	277	1
277	685	2
685	279	1
279	685	2
685	564	1
564	685	2
686	293	1
293	686	2
687	30	1
30	687	2
687	239	1
239	687	2
687	256	1
256	687	2
687	274	1
274	687	2
687	278	1
278	687	2
687	280	1
280	687	2
687	281	1
281	687	2
687	334	1
334	687	2
687	353	1
353	687	2
687	372	1
372	687	2
687	403	1
403	687	2
687	404	1
404	687	2
687	409	1
409	687	2
687	412	1
412	687	2
687	497	1
497	687	2
687	507	1
507	687	2
687	554	1
554	687	2
687	555	1
555	687	2
687	558	1
558	687	2
688	125	1
125	688	2
688	146	1
146	688	2
688	147	1
147	688	2
688	182	1
182	688	2
688	184	1
184	688	2
688	272	1
272	688	2
688	277	1
277	688	2
688	279	1
279	688	2
688	328	1
328	688	2
688	564	1
564	688	2
207	136	3
136	207	3
